,label,年齢,性別,学歴,出身校ランキング,IT経験総年数,日本語会話,日本語読み,日本語書き,英語会話,英語読み,英語書き,論理的思考力,分析力,コミュニケーション力,リーダーシップ,カスタマーサービス能力,英語力,資料作成能力,自己主張,責任感,顧客中心主義,情緒的安定性,外向性,イメージ_マネジメント,行動力,包容力,楽観的,チームワーク,決断力,先見的,仕事への意欲
0,1,0.2916666666666667,-1.0,0.5,0.75,0.0,-1.3849306072454481,-1.3849306072454481,-1.3849306072454481,-1.3849306072454481,-1.3849306072454481,-1.3849306072454481,0.46164353574848277,0.46164353574848277,0.46164353574848277,-1.3849306072454481,0.46164353574848277,0.46164353574848277,0.46164353574848277,0.46164353574848277,1.3849306072454481,0.46164353574848277,0.46164353574848277,-1.3849306072454481,0.46164353574848277,0.46164353574848277,1.3849306072454481,0.46164353574848277,1.3849306072454481,0.46164353574848277,-0.46164353574848277,1.3849306072454481
1,1,0.6666666666666666,-1.0,0.5,0.5,0.0,-2.171548313233487,-2.171548313233487,-2.171548313233487,-0.5811185626962853,-0.5811185626962853,-0.5811185626962853,0.21409631257231557,0.21409631257231557,0.21409631257231557,0.21409631257231557,0.21409631257231557,-1.3763334379648862,0.21409631257231557,0.21409631257231557,1.0093111878409164,-0.5811185626962853,1.0093111878409164,0.21409631257231557,0.21409631257231557,1.0093111878409164,1.0093111878409164,1.0093111878409164,1.0093111878409164,1.0093111878409164,0.21409631257231557,1.0093111878409164
2,1,0.4795395681285411,-1.0536978105099206,0.4934598820532789,0.6286142757073985,-0.003628044376760016,-1.785894045771529,-1.7795546199301886,-1.7832001380253815,-0.99274787607899,-0.9836195915614703,-0.9896236620793777,0.33067696395879875,0.3282351413555199,0.3306191405814864,-0.618083477162828,0.3460469504284904,-0.46758882119382594,0.335448858401136,0.3451634453263251,1.2194905488603651,-0.08636306969395421,0.7441471931067511,-0.6159221068544899,0.34705365219383955,0.745495619682361,1.2282344386059083,0.7437716481924832,1.2229344571865959,0.7517941389885395,-0.14001643124565266,1.2235016427290877
3,1,0.3822999023853937,-1.07214991508177,0.491212510342605,0.6947681145231697,-0.0048747442625759856,-1.5842810746069966,-1.5757632406063833,-1.5806614630571596,-1.2047968497219632,-1.1925318253843395,-1.2005990663742108,0.39248026987956963,0.3891993671425993,0.3924025767348546,-1.0444918747418461,0.41313182360337236,0.00611718313426992,0.39889192382829425,0.41194472086137585,1.3247060373391801,0.17523817923779472,0.6049258690176119,-1.0415877957351602,0.4144844569080244,0.6067376535578081,1.3364545778594448,0.6044212761223613,1.3293333711341222,0.6152005243669952,-0.32105207836200345,1.3300954578623851
4,1,0.3822999023853937,-1.07214991508177,0.491212510342605,0.6947681145231697,-0.0048747442625759856,-1.5842810746069966,-1.5757632406063833,-1.5806614630571596,-1.2047968497219632,-1.1925318253843395,-1.2005990663742108,0.39248026987956963,0.3891993671425993,0.3924025767348546,-1.0444918747418461,0.41313182360337236,0.00611718313426992,0.39889192382829425,0.41194472086137585,1.3247060373391801,0.17523817923779472,0.6049258690176119,-1.0415877957351602,0.4144844569080244,0.6067376535578081,1.3364545778594448,0.6044212761223613,1.3293333711341222,0.6152005243669952,-0.32105207836200345,1.3300954578623851
5,1,0.42925349748142216,-1.1129749188876927,0.4862402342380374,0.6664025592343631,-0.0076330490068992375,-1.6879980309233853,-1.6746605016383196,-1.6823303136324592,-1.1121519297146578,-1.0929469157083596,-1.1055788903329349,0.35620352007886963,0.3510661651676746,0.3560818653726602,-0.8703226023438058,0.38854046190627517,-0.2304137491876784,0.3662431172699707,0.38668165395291276,1.2949659056390659,0.025220019535604807,0.6796765025852723,-0.86577529151396,0.39065846353808115,0.6825134596522163,1.3133621908019995,0.6788863929732563,1.3022115504822704,0.6957649256053137,-0.24930282271820167,1.3034048531523192
6,1,0.33240835117827,-1.0764031583414633,0.49069448712507824,0.7283351155909025,-0.00516211082640399,-1.4801705410134391,-1.471150580017815,-1.4763375530734897,-1.3125727932621176,-1.299584744759672,-1.3081275502505632,0.42486474129052776,0.4213904290750304,0.42478246812872317,-1.2599463784546372,0.44673370575664956,0.2499826222225758,0.43165436275189584,0.44547662321314896,1.376481417163386,0.3119447633031923,0.5327054742166897,-1.2568711037584375,0.448166076902702,0.5346240636003131,1.3889225350861663,0.532171135529941,1.381381532655318,0.5435858213199843,-0.41229507208318383,1.3821885444571116
7,1,0.3565102967658401,-1.0994142326453438,0.4878918562803748,0.7139225069261775,-0.006716833410781564,-1.5336729305143537,-1.5219363410809263,-1.5286855247177777,-1.2654195445711356,-1.2485197605378566,-1.2596354849522817,0.405977516881416,0.4014568126281919,0.40587046471988686,-1.1718538200883089,0.43443296778609336,0.12824585542620806,0.4148120339640424,0.43279727759805886,1.3620857699247968,0.23395903668670998,0.5713869869103709,-1.167852335323373,0.43629673993163376,0.5738834163181972,1.3782738990334886,0.5706917163002422,1.3684617003454589,0.5855442728350554,-0.3761124931600279,1.3695117676561905
8,1,0.36576392673002367,-1.1298799957295143,0.4841812825714053,0.7099450456904406,-0.008775225352494106,-1.5569828603747848,-1.5416495610580694,-1.5504670504517577,-1.2515544606983624,-1.2294756916965197,-1.2439978602136412,0.39592764966476507,0.3900215632475638,0.3957877910759869,-1.1518312489101377,0.4331033512080792,0.07811633106151185,0.4074695286335163,0.4309663992950205,1.3657203231536812,0.1937096209303803,0.58951131901958,-1.1466034982113456,0.43553828141738976,0.5927727860369255,1.3868693486358408,0.588602980832265,1.3740501748637628,0.6080071438779701,-0.3690343995091138,1.3754220381694937
9,1,0.5777199667245598,-1.0800347879735612,0.4902521732596304,0.5650552882700439,-0.005407478623341889,-1.9952125527573024,-1.9857638508778828,-1.9911973734932722,-0.7874592962030839,-0.773853893878774,-0.7828027598812387,0.26245836530363154,0.25881891050153366,0.2623721814965236,-0.21623683048017345,0.28536681532378666,-0.9529255066139155,0.26957071413681377,0.2840499805617381,1.1323027398346595,-0.3719235646354514,0.8915196211978017,-0.21301538043002233,0.28686727058587674,0.8935294058436192,1.1453352146265219,0.8909598840818456,1.1374357698422672,0.9029171379025316,0.028605857116317066,1.1382811408956477
10,1,0.3573408387179123,-1.1581653030551373,0.48073627719200246,0.7175952069576944,-0.010686296757699675,-1.5429342122204541,-1.5242616220371739,-1.5349993871125793,-1.275152118959595,-1.248265028529338,-1.2659498395860906,0.39782872432427535,0.3906364085038169,0.3976584072869617,-1.2057924548337666,0.4431005621300834,0.11496695606213089,0.41188419741437365,0.4404982241407362,1.3861372823443003,0.2036528889873606,0.5814898067133941,-1.1994262029030756,0.4460657722250681,0.5854615570688306,1.4118921494115346,0.5803836503429212,1.396281211844215,0.6040136582699833,-0.39312243087068216,1.39795183998277
11,1,0.3578321547430577,-1.1878272900657354,0.47712359928686554,0.7194014668498128,-0.0126903822903388,-1.5477610295227884,-1.52558662119879,-1.5383381240664753,-1.279911536683195,-1.247982098078655,-1.268983481264172,0.3936670709335511,0.3851259233888036,0.39346481299863917,-1.222620252001902,0.44742909362190353,0.10790989267969191,0.4103584777725384,0.44433871866018504,1.3982081916823499,0.18815185380870195,0.5866956205419049,-1.215060086624793,0.4509503929578418,0.5914122245736956,1.4287930721447575,0.585382017941071,1.410254492304444,0.613443547666239,-0.4015806007525591,1.4122384265170125
12,1,0.4803967780867372,-1.1298068006768172,0.48419019735346464,0.6335178793298949,-0.008770279994446472,-1.7974327742097724,-1.7821081161133252,-1.7909206363306813,-1.0058247397629427,-0.9837584134521515,-0.998272397869143,0.32026500135451713,0.31436224336602514,0.32012522158431855,-0.6629818470363091,0.35741975219315775,-0.48371897351257404,0.33180037579241595,0.35528400457878273,1.250867121933575,-0.1250149464321183,0.7569154557333302,-0.6577570424839634,0.3598533101754061,0.760175084721279,1.2720042286900988,0.756007629448261,1.2591922792799752,0.7754008571014239,-0.1624460482092506,1.2605633694596647
