,label,年齢,性別,学歴,出身校ランキング,IT経験総年数,日本語会話,日本語読み,日本語書き,英語会話,英語読み,英語書き,論理的思考力,分析力,コミュニケーション力,リーダーシップ,カスタマーサービス能力,英語力,資料作成能力,自己主張,責任感,顧客中心主義,情緒的安定性,外向性,イメージ_マネジメント,行動力,包容力,楽観的,チームワーク,決断力,先見的,仕事への意欲
0,1,0.5833333333333334,-1.0,1.0,0.5,0.0,-1.4802523032536468,-1.4802523032536468,-1.4802523032536468,-0.8971226080325131,-1.4802523032536468,-1.4802523032536468,0.8522664776308876,0.8522664776308876,0.8522664776308876,-0.31399291281137953,0.8522664776308876,0.269136782409754,0.8522664776308876,0.269136782409754,0.8522664776308876,-0.31399291281137953,0.8522664776308876,-1.4802523032536468,0.8522664776308876,0.8522664776308876,-1.4802523032536468,0.8522664776308876,0.8522664776308876,0.8522664776308876,0.8522664776308876,0.269136782409754
1,1,0.375,-1.0,1.0,0.25,0.0,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.04693232544639331,-0.657052556249505,-0.04693232544639331,1.7834283669629418,1.7834283669629418,1.7834283669629418,1.17330813615983,1.7834283669629418,1.17330813615983,1.7834283669629418,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505,-0.657052556249505
2,1,0.625,-1.0,0.5,0.75,0.0,-1.9159276395843767,-1.9159276395843767,-1.9159276395843767,-0.47204014308600584,-1.1939838913351912,-1.1939838913351912,0.9718473534123652,0.24990360516317967,0.9718473534123652,0.24990360516317967,0.24990360516317967,-0.47204014308600584,0.24990360516317967,0.9718473534123652,0.9718473534123652,0.9718473534123652,-1.1939838913351912,0.9718473534123652,0.24990360516317967,0.9718473534123652,-0.47204014308600584,0.24990360516317967,0.9718473534123652,0.9718473534123652,-0.47204014308600584,0.9718473534123652
3,1,0.3333333333333333,-1.0,1.0,0.25,0.0,-0.9584232173801047,-0.9584232173801047,-0.9584232173801047,-0.9584232173801047,-0.9584232173801047,-0.9584232173801047,1.6646297986075502,1.6646297986075502,1.6646297986075502,1.0088665446106364,1.0088665446106364,1.6646297986075502,1.6646297986075502,-0.30265996338319107,-0.30265996338319107,-0.30265996338319107,-0.30265996338319107,-0.9584232173801047,-0.30265996338319107,-0.30265996338319107,-0.9584232173801047,1.0088665446106364,-0.9584232173801047,-0.30265996338319107,-0.30265996338319107,-0.30265996338319107
4,1,0.7083333333333334,-1.0,0.5,0.75,0.1,-1.9157873803904415,-1.9157873803904415,-1.9157873803904415,-0.5695584103863475,-0.5695584103863475,-0.5695584103863475,0.7766705596177464,0.7766705596177464,0.7766705596177464,-0.5695584103863475,0.7766705596177464,-1.9157873803904415,0.7766705596177464,-0.5695584103863475,0.7766705596177464,0.7766705596177464,0.7766705596177464,0.7766705596177464,-0.5695584103863475,0.7766705596177464,0.7766705596177464,0.7766705596177464,0.7766705596177464,0.7766705596177464,-0.5695584103863475,0.7766705596177464
5,1,0.75,1.0,1.0,0.75,0.225,-2.0741974549129143,-2.0741974549129143,-2.0741974549129143,-1.4084056792618556,-1.4084056792618556,-1.4084056792618556,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,-0.7426139036107964,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218,0.5889696476913218
6,1,0.5833333333333334,1.0,0.5,0.75,1.0,-2.215646837627989,-2.215646837627989,-2.215646837627989,-0.6154574548966636,-0.6154574548966636,-0.6154574548966636,0.9847319278346619,0.9847319278346619,0.9847319278346619,0.9847319278346619,0.9847319278346619,-1.4155521462623264,0.18463723646899916,0.18463723646899916,0.18463723646899916,0.18463723646899916,0.18463723646899916,0.9847319278346619,0.18463723646899916,0.18463723646899916,0.9847319278346619,0.18463723646899916,0.18463723646899916,0.18463723646899916,0.9847319278346619,0.18463723646899916
7,1,0.0,-1.0,1.0,0.25,0.05,-1.6930285216011118,-1.6930285216011118,-1.6930285216011118,-1.0550757453456205,-1.0550757453456205,-1.0550757453456205,-0.41712296909012897,0.858782583420854,0.858782583420854,0.858782583420854,0.858782583420854,-1.0550757453456205,-1.0550757453456205,0.858782583420854,0.858782583420854,0.858782583420854,-1.0550757453456205,0.858782583420854,0.858782583420854,0.858782583420854,-0.41712296909012897,0.858782583420854,0.858782583420854,0.858782583420854,0.2208298071653625,0.858782583420854
8,1,0.625,1.0,0.5,0.0,0.075,-1.2313119150962784,-1.9124631872771982,-1.9124631872771982,-1.2313119150962784,-1.9124631872771982,-1.9124631872771982,0.8121419014464816,0.8121419014464816,0.13099062926556168,0.13099062926556168,-0.5501606429153583,0.8121419014464816,0.8121419014464816,0.13099062926556168,0.8121419014464816,0.8121419014464816,0.8121419014464816,0.13099062926556168,0.13099062926556168,0.13099062926556168,0.8121419014464816,0.8121419014464816,0.8121419014464816,0.8121419014464816,0.13099062926556168,0.8121419014464816
9,1,0.6094437188069207,-1.0450308449301668,0.7551597843149149,0.6274235350570055,-0.0023891364949060728,-1.7008213420873322,-1.6954881084919293,-1.698799990702436,-0.6810326087852885,-1.3517953045749749,-1.3568682992191627,0.9305407258533692,0.5539254810801689,0.9308601706599291,-0.03474259984268773,0.5688450071564211,-0.09565785527768703,0.558781619263616,0.6369211889671541,0.9173206260669897,0.32172851503625893,-0.20169627866588144,-0.2652235068104088,0.5664966036725394,0.92588436278262,-1.0380455375194877,0.5503695614780459,0.920039216763866,0.9320324562903858,0.1885143527764259,0.6179115441294878
